seed,alpha,trial,kan,mlpreg,gap
1,0.5,15,0.9131027897142078,0.9177409453652547,-0.004638155651046971
1,0.5,16,0.9127617488575132,0.9182866107359662,-0.0055248618784530246
1,0.5,17,0.913784871427597,0.9188322761066776,-0.005047404679080603
1,0.5,18,0.9128299570288521,0.9188322761066776,-0.0060023190778255575
1,0.5,19,0.9136484550849192,0.9185594434213219,-0.0049109883364026885
1,1.0,0,0.9100334220039561,0.9163767819384763,-0.006343359934520176
1,1.0,1,0.9106472955460064,0.9148079939976809,-0.004160698451674438
1,1.0,2,0.9095559648045836,0.9135802469135802,-0.004024282108996635
1,1.0,3,0.9105790873746675,0.9165131982811541,-0.005934110906486545
1,1.0,4,0.9122842916581406,0.9150808266830366,-0.002796535024895963
1,1.0,5,0.9108519200600232,0.9160357410817817,-0.005183821021758406
1,1.0,6,0.9126253325148352,0.9142623286269695,-0.0016369961121343035
1,1.0,7,0.9098970056612782,0.9131027897142078,-0.0032057840529295945
1,1.0,8,0.9106472955460064,0.9154218675397312,-0.004774571993724774
1,1.0,9,0.9113293772593957,0.9152172430257145,-0.003887865766318832
1,1.0,10,0.9113293772593957,0.9148762021690199,-0.0035468249096242133
1,1.0,11,0.9120796671441239,0.9160357410817817,-0.003956073937657734
1,1.0,12,0.9108519200600232,0.9152172430257145,-0.004365322965691254
1,1.0,13,0.9116704181160903,0.916649614623832,-0.004979196507741701
1,1.0,14,0.9111247527453789,0.9164449901098152,-0.00532023736443632
1,1.0,15,0.9101698383466339,0.9150126185116977,-0.004842780165063787
1,1.0,16,0.9095559648045836,0.9146715776550031,-0.005115612850419504
1,1.0,17,0.9109201282313621,0.9154218675397312,-0.004501739308369057
1,1.0,18,0.9086692585771775,0.9161721574244595,-0.007502898847281947
1,1.0,19,0.9113975854307346,0.914739785826342,-0.0033422003956073976
1,2.0,0,0.9014391924152514,0.9047813928108588,-0.0033422003956073976
1,2.0,1,0.9030079803560467,0.9034854375554191,-0.0004774571993724219
1,2.0,2,0.9031443966987245,0.9025305231566741,0.0006138735420503361
1,2.0,3,0.9019848577859627,0.9043721437828252,-0.0023872859968624427
1,2.0,4,0.904576768296842,0.9058727235522815,-0.0012959552554395737
1,2.0,5,0.9015756087579292,0.9032808130414024,-0.001705204283473205
1,2.0,6,0.9018484414432849,0.9048496009821977,-0.0030011595389127788
1,2.0,7,0.9021894822999795,0.9000750289884728,0.0021144533115067254
1,2.0,8,0.9043721437828252,0.9062819725803152,-0.0019098287974900208
1,2.0,9,0.9018484414432849,0.9051906418388923,-0.0033422003956073976
1,2.0,10,0.9022576904713184,0.9033490212127413,-0.001091330741422869
1,2.0,11,0.9041675192688085,0.9042357274401474,-6.820817133890156e-05
1,2.0,12,0.9032126048700634,0.9037582702407748,-0.0005456653707114345
1,2.0,13,0.9038264784121137,0.906418388922993,-0.0025919105108792584
1,2.0,14,0.9034172293840802,0.9069640542937044,-0.0035468249096242133
1,2.0,15,0.9021894822999795,0.9034172293840802,-0.0012277470841006721
1,2.0,16,0.899938612645795,0.9029397721847078,-0.0030011595389127788
1,2.0,17,0.9042357274401474,0.9055998908669258,-0.0013641634267784752
1,2.0,18,0.9024623149853352,0.9042357274401474,-0.0017734124548121066
1,2.0,19,0.9025305231566741,0.9015756087579292,0.0009549143987449549
1,5.0,0,0.8671304822317714,0.8504876884250733,0.016642793806698086
1,5.0,1,0.8635154491508082,0.8483732351135667,0.015142214037241586
1,5.0,2,0.8667212332037378,0.8488506923129391,0.01787054089079876
1,5.0,3,0.8649478207489257,0.8485778596275834,0.01636996112134237
1,5.0,4,0.8666530250323988,0.8515790191664961,0.015074005865902684
1,5.0,5,0.8671986904031103,0.8491917331696337,0.01800695723347656
1,5.0,6,0.8659027351476707,0.8453038674033149,0.02059886774435582
1,5.0,7,0.8639246981788419,0.8465316144874155,0.017393083691426336
1,5.0,8,0.8667212332037378,0.8493281495123116,0.017393083691426225
1,5.0,9,0.8661755678330264,0.8471454880294659,0.01903007980356053
1,5.0,10,0.8686310620012277,0.8494645658549894,0.019166496146238332
1,5.0,11,0.8669940658890936,0.8491917331696337,0.017802332719459857
1,5.0,12,0.8650160289202646,0.850828729281768,0.014187299638496631
1,5.0,13,0.8641293226928586,0.8513743946524793,0.012754928040379254
1,5.0,14,0.8697223927426506,0.8506923129390901,0.01903007980356053
1,5.0,15,0.8674033149171271,0.8502148557397177,0.01718845917740941
1,5.0,16,0.8646067798922311,0.8445535775185867,0.020053202373644385
1,5.0,17,0.8652206534342815,0.851715435509174,0.013505217925107504
1,5.0,18,0.8644703635495532,0.8487824841416002,0.01568787940795302
1,5.0,19,0.8645385717208922,0.8488506923129391,0.01568787940795313
1,10.0,0,0.8193165541231839,0.7615442329991133,0.0577723211240706
1,10.0,1,0.8180205988677444,0.7566332446627106,0.06138735420503372
1,10.0,2,0.821158174749335,0.7567014528340495,0.0644567219152854
1,10.0,3,0.8178841825250664,0.7566332446627106,0.0612509378623558
1,10.0,4,0.8168610599549826,0.7584066571175226,0.05845440283745995
1,10.0,5,0.8214992156060296,0.7557465384353046,0.06575267717072497
1,10.0,6,0.8212945910920129,0.7524043380396972,0.06889025305231566
1,10.0,7,0.8172703089830161,0.7636586863106201,0.05361162267239605
1,10.0,8,0.8214992156060296,0.7545869995225428,0.06691221608348674
1,10.0,9,0.8190437214378282,0.7579291999181502,0.061114521519678
1,10.0,10,0.8231362117181639,0.759020530659573,0.06411568105859089
1,10.0,11,0.8182934315531001,0.7592251551735898,0.05906827637951029
1,10.0,12,0.8214992156060296,0.759907236886979,0.06159197871905053
1,10.0,13,0.8187708887524725,0.760043653229657,0.05872723552281556
1,10.0,14,0.8198622194938954,0.7569742855194053,0.0628879339744901
1,10.0,15,0.8189755132664893,0.7646818088807039,0.0542937043857854
1,10.0,16,0.8156333128708819,0.7577245754041334,0.05790873746674852
1,10.0,17,0.821089966577996,0.7614760248277743,0.05961394175022172
1,10.0,18,0.8180888070390833,0.7573835345474388,0.06070527249164448
1,10.0,19,0.8167928517836437,0.7566332446627106,0.060159607120933045
2,0.5,0,0.9446831730441307,0.9463201691562649,-0.0016369961121341925
2,0.5,1,0.9460473364709092,0.9470022508696542,-0.0009549143987449549
2,0.5,2,0.9455016711001978,0.9457745037855535,-0.00027283268535571725
2,0.5,3,0.9454334629288589,0.9457062956142146,-0.00027283268535571725
2,0.5,4,0.9442739240160971,0.9444785485301139,-0.0002046245140168157
2,0.5,5,0.9452970465861811,0.9459791282995703,-0.0006820817133892376
2,0.5,6,0.9458427119568924,0.9461155446422481,-0.00027283268535571725
2,0.5,7,0.9451606302435032,0.9457745037855535,-0.0006138735420503361
2,0.5,8,0.9454334629288589,0.9467294181842985,-0.0012959552554395737
2,0.5,9,0.9459791282995703,0.9467294181842985,-0.0007502898847281392
2,0.5,10,0.9447513812154696,0.9468658345269764,-0.0021144533115067254
